datetime,part_number,machine_number,temperature,pressure,speed,measurement
2024-07-23 10:00:00,P008,M01,181.3,52.84,1156.66,34.052
2024-07-23 10:00:00,P006,M02,190.16,47.64,1166.49,33.809
2024-07-23 10:00:00,P009,M03,191.44,45.13,1205.15,31.833
2024-07-23 12:00:00,P002,M01,194.58,46.83,1208.91,37.283
2024-07-23 12:00:00,P008,M02,172.55,57.79,1118.14,32.268
2024-07-23 12:00:00,P003,M03,191.02,45.86,1186.63,25.246
2024-07-23 14:00:00,P003,M01,182.22,55.46,1204.34,33.187
2024-07-23 14:00:00,P008,M02,175.47,55.76,1168.16,32.212
2024-07-23 14:00:00,P010,M03,175.36,50.15,1230.15,33.171
2024-07-23 16:00:00,P003,M01,186.13,45.17,1162.36,31.626
2024-07-23 16:00:00,P001,M02,187.75,55.41,1236.66,27.064
2024-07-23 16:00:00,P008,M03,190.13,54.67,1110.71,32.508
2024-07-23 18:00:00,P009,M01,199.49,48.58,1149.75,32.933
2024-07-23 18:00:00,P009,M02,179.16,46.94,1230.91,31.109
2024-07-23 18:00:00,P001,M03,184.49,55.01,1171.32,33.088
2024-07-23 20:00:00,P010,M01,171.6,57.96,1286.75,34.512
2024-07-23 20:00:00,P005,M02,192.44,45.6,1254.0,32.638
2024-07-23 20:00:00,P003,M03,188.48,45.54,1149.62,24.964
2024-07-23 22:00:00,P010,M01,184.99,55.99,1211.26,34.479
2024-07-23 22:00:00,P003,M02,187.2,49.9,1114.07,29.921
2024-07-23 22:00:00,P008,M03,194.39,50.76,1216.19,32.359
2024-07-24 00:00:00,P001,M01,173.39,53.51,1119.53,31.677
2024-07-24 00:00:00,P007,M02,192.67,54.0,1238.9,35.87
2024-07-24 00:00:00,P005,M03,198.54,54.18,1121.38,35.077
2024-07-24 02:00:00,P006,M01,176.8,46.33,1256.31,27.495
2024-07-24 02:00:00,P008,M02,189.82,57.65,1236.98,33.638
2024-07-24 02:00:00,P003,M03,185.77,47.57,1200.23,25.338
2024-07-24 04:00:00,P004,M01,176.4,48.95,1231.65,39.118
2024-07-24 04:00:00,P003,M02,192.69,50.25,1288.19,30.616
2024-07-24 04:00:00,P007,M03,171.05,48.49,1141.57,35.274
2024-07-24 06:00:00,P003,M01,194.87,50.06,1229.88,33.044
2024-07-24 06:00:00,P002,M02,178.79,51.29,1277.58,33.499
2024-07-24 06:00:00,P001,M03,173.04,48.41,1208.59,31.426
2024-07-24 08:00:00,P007,M01,192.59,45.01,1182.09,33.457
2024-07-24 08:00:00,P007,M02,182.03,45.89,1130.61,33.126
2024-07-24 08:00:00,P006,M03,181.2,45.25,1163.84,32.656
2024-07-24 10:00:00,P008,M01,175.4,56.89,1229.77,34.655
2024-07-24 10:00:00,P003,M02,199.72,57.38,1154.43,31.911
2024-07-24 10:00:00,P009,M03,172.46,55.4,1297.96,32.6
2024-07-24 12:00:00,P009,M01,173.11,52.84,1267.55,33.295
2024-07-24 12:00:00,P001,M02,174.49,56.35,1219.47,26.672
2024-07-24 12:00:00,P008,M03,189.02,50.74,1123.24,31.926
2024-07-24 14:00:00,P005,M01,177.96,58.37,1122.05,31.509
2024-07-24 14:00:00,P010,M02,177.46,46.92,1157.54,36.989
2024-07-24 14:00:00,P008,M03,177.06,51.83,1278.43,32.032
2024-07-24 16:00:00,P010,M01,183.04,47.11,1294.09,33.015
2024-07-24 16:00:00,P010,M02,187.18,47.09,1199.94,37.664
2024-07-24 16:00:00,P002,M03,186.67,49.98,1150.93,27.668
2024-07-24 18:00:00,P002,M01,199.63,59.56,1113.02,40.219
2024-07-24 18:00:00,P002,M02,174.91,53.15,1159.51,33.264
2024-07-24 18:00:00,P006,M03,196.65,53.93,1187.44,34.653
2024-07-24 20:00:00,P009,M01,188.7,53.2,1263.16,33.924
2024-07-24 20:00:00,P001,M02,190.14,51.97,1145.62,26.262
2024-07-24 20:00:00,P004,M03,177.31,53.82,1165.82,32.883
2024-07-24 22:00:00,P010,M01,188.59,45.23,1196.07,32.564
2024-07-24 22:00:00,P008,M02,182.44,51.07,1231.6,31.875
2024-07-24 22:00:00,P006,M03,194.12,48.19,1245.55,33.871
2024-07-25 00:00:00,P010,M01,186.0,56.39,1253.96,34.785
2024-07-25 00:00:00,P003,M02,176.2,53.9,1130.46,29.852
2024-07-25 00:00:00,P001,M03,192.88,54.92,1147.88,33.471
2024-07-25 02:00:00,P005,M01,182.76,57.9,1157.92,31.7
2024-07-25 02:00:00,P004,M02,192.61,55.44,1214.69,32.516
2024-07-25 02:00:00,P001,M03,181.34,55.29,1114.11,32.747
2024-07-25 04:00:00,P007,M01,179.83,57.74,1131.68,35.119
2024-07-25 04:00:00,P004,M02,179.21,55.53,1131.44,31.642
2024-07-25 04:00:00,P007,M03,170.95,51.8,1125.53,36.022
2024-07-25 06:00:00,P006,M01,194.28,53.52,1121.28,29.491
2024-07-25 06:00:00,P001,M02,170.17,59.98,1197.28,27.125
2024-07-25 06:00:00,P008,M03,173.05,51.42,1264.63,31.792
2024-07-25 08:00:00,P007,M01,174.78,53.82,1155.67,34.047
2024-07-25 08:00:00,P004,M02,193.83,59.67,1156.82,33.175
2024-07-25 08:00:00,P004,M03,195.82,55.18,1274.03,34.599
2024-07-25 10:00:00,P009,M01,175.74,52.15,1201.5,32.918
2024-07-25 10:00:00,P004,M02,178.46,53.79,1240.45,31.512
2024-07-25 10:00:00,P003,M03,196.64,48.67,1172.54,25.889
2024-07-25 12:00:00,P003,M01,193.98,56.51,1221.49,34.014
2024-07-25 12:00:00,P003,M02,199.91,50.06,1293.05,31.049
2024-07-25 12:00:00,P001,M03,193.49,45.05,1101.49,31.643
2024-07-25 14:00:00,P004,M01,191.12,53.82,1127.78,40.561
2024-07-25 14:00:00,P001,M02,189.42,56.02,1147.41,27.01
2024-07-25 14:00:00,P008,M03,170.13,49.66,1107.74,30.932
2024-07-25 16:00:00,P009,M01,179.38,53.9,1260.92,33.726
2024-07-25 16:00:00,P001,M02,170.19,52.69,1126.38,25.538
2024-07-25 16:00:00,P008,M03,173.87,48.15,1161.93,31.081
2024-07-25 18:00:00,P002,M01,173.01,54.2,1271.91,38.036
2024-07-25 18:00:00,P009,M02,172.02,48.68,1116.26,30.887
2024-07-25 18:00:00,P004,M03,175.2,57.22,1267.51,33.608
2024-07-25 20:00:00,P005,M01,189.72,55.51,1198.72,31.585
2024-07-25 20:00:00,P003,M02,193.85,57.75,1215.35,31.726
2024-07-25 20:00:00,P003,M03,187.37,54.04,1121.58,26.289
2024-07-25 22:00:00,P008,M01,198.8,52.57,1269.09,35.651
2024-07-25 22:00:00,P008,M02,171.27,49.56,1165.25,30.588
2024-07-25 22:00:00,P001,M03,194.49,51.46,1217.8,33.196
2024-07-26 00:00:00,P003,M01,181.74,48.62,1145.01,31.919
2024-07-26 00:00:00,P004,M02,172.82,49.76,1159.9,30.337
2024-07-26 00:00:00,P002,M03,177.28,47.79,1245.3,27.262
2024-07-26 02:00:00,P008,M01,174.2,58.91,1277.79,35.143
2024-07-26 02:00:00,P009,M02,197.01,51.17,1136.96,32.675
2024-07-26 02:00:00,P001,M03,179.17,47.91,1184.61,31.669
2024-07-26 04:00:00,P005,M01,193.05,57.44,1143.29,31.986
2024-07-26 04:00:00,P005,M02,190.06,50.7,1289.86,33.781
2024-07-26 04:00:00,P008,M03,192.79,51.9,1246.7,32.624
2024-07-26 06:00:00,P008,M01,190.42,47.55,1122.48,33.599
2024-07-26 06:00:00,P004,M02,179.09,59.08,1215.07,32.493
2024-07-26 06:00:00,P003,M03,181.5,48.8,1267.85,25.613
2024-07-26 08:00:00,P004,M01,190.68,45.5,1113.49,38.485
2024-07-26 08:00:00,P006,M02,199.09,50.15,1226.18,34.968
2024-07-26 08:00:00,P007,M03,173.51,59.88,1194.14,38.394
2024-07-26 10:00:00,P010,M01,173.54,59.47,1282.54,34.898
2024-07-26 10:00:00,P009,M02,175.36,56.9,1182.12,33.069
2024-07-26 10:00:00,P009,M03,170.04,57.61,1135.63,32.417
2024-07-26 12:00:00,P002,M01,170.89,50.72,1169.95,36.629
2024-07-26 12:00:00,P001,M02,184.12,59.94,1101.79,27.522
2024-07-26 12:00:00,P003,M03,199.74,54.96,1269.86,27.306
2024-07-26 14:00:00,P003,M01,189.69,50.38,1257.55,32.999
2024-07-26 14:00:00,P001,M02,182.88,51.76,1276.5,26.244
2024-07-26 14:00:00,P007,M03,174.97,47.46,1259.96,35.633
2024-07-26 16:00:00,P003,M01,195.69,58.56,1210.4,34.397
2024-07-26 16:00:00,P005,M02,191.83,48.08,1255.3,33.109
2024-07-26 16:00:00,P006,M03,195.19,51.99,1235.85,34.434
2024-07-26 18:00:00,P008,M01,195.74,50.51,1162.12,34.652
2024-07-26 18:00:00,P009,M02,178.2,54.03,1239.31,32.724
2024-07-26 18:00:00,P001,M03,179.11,49.39,1294.51,32.257
2024-07-26 20:00:00,P002,M01,190.01,49.9,1272.11,37.983
2024-07-26 20:00:00,P001,M02,189.83,50.38,1106.27,25.839
2024-07-26 20:00:00,P001,M03,174.51,52.23,1222.41,32.259
2024-07-26 22:00:00,P009,M01,182.52,53.51,1226.45,33.584
2024-07-26 22:00:00,P005,M02,187.7,48.58,1169.56,32.982
2024-07-26 22:00:00,P006,M03,175.62,45.95,1240.88,32.785
2024-07-27 00:00:00,P001,M01,188.88,54.19,1285.52,33.017
2024-07-27 00:00:00,P003,M02,180.51,56.95,1245.59,30.904
2024-07-27 00:00:00,P008,M03,174.23,50.12,1215.6,31.508
2024-07-27 02:00:00,P003,M01,191.08,48.4,1166.32,32.403
2024-07-27 02:00:00,P003,M02,172.19,59.31,1156.91,30.589
2024-07-27 02:00:00,P004,M03,175.99,57.55,1123.41,33.297
2024-07-27 04:00:00,P009,M01,180.52,46.76,1166.44,31.826
2024-07-27 04:00:00,P006,M02,170.66,55.4,1270.07,35.35
2024-07-27 04:00:00,P004,M03,185.45,46.81,1282.48,32.299
2024-07-27 06:00:00,P010,M01,172.02,55.68,1273.87,34.119
2024-07-27 06:00:00,P007,M02,194.95,59.75,1179.94,37.107
2024-07-27 06:00:00,P009,M03,199.53,52.37,1208.43,33.757
2024-07-27 08:00:00,P008,M01,184.34,45.01,1239.55,33.309
2024-07-27 08:00:00,P002,M02,192.01,51.32,1104.78,33.307
2024-07-27 08:00:00,P009,M03,179.11,54.84,1236.93,32.786
2024-07-27 10:00:00,P004,M01,187.13,49.03,1187.56,39.437
2024-07-27 10:00:00,P002,M02,191.55,51.7,1207.32,33.828
2024-07-27 10:00:00,P010,M03,183.85,50.43,1295.72,33.754
2024-07-27 12:00:00,P007,M01,177.84,53.88,1112.12,34.087
2024-07-27 12:00:00,P004,M02,182.21,57.3,1120.16,32.034
2024-07-27 12:00:00,P001,M03,181.05,57.6,1293.87,33.739
2024-07-27 14:00:00,P007,M01,199.64,59.38,1254.84,37.125
2024-07-27 14:00:00,P006,M02,186.42,46.15,1116.93,33.238
2024-07-27 14:00:00,P001,M03,178.43,57.09,1128.79,32.962
2024-07-27 16:00:00,P010,M01,182.5,53.25,1158.25,33.726
2024-07-27 16:00:00,P007,M02,189.17,51.98,1299.26,35.445
2024-07-27 16:00:00,P008,M03,180.03,50.16,1226.12,31.785
2024-07-27 18:00:00,P007,M01,178.88,48.81,1204.09,33.423
2024-07-27 18:00:00,P001,M02,177.98,49.67,1182.38,25.425
2024-07-27 18:00:00,P010,M03,192.59,59.49,1185.74,36.138
2024-07-27 20:00:00,P001,M01,187.23,57.67,1196.38,33.479
2024-07-27 20:00:00,P008,M02,181.16,48.16,1240.12,31.144
2024-07-27 20:00:00,P010,M03,181.09,47.18,1179.72,32.562
2024-07-27 22:00:00,P007,M01,178.77,55.78,1283.21,35.208
2024-07-27 22:00:00,P001,M02,173.39,54.51,1248.97,26.358
2024-07-27 22:00:00,P004,M03,174.85,54.89,1224.47,32.993
2024-07-28 00:00:00,P009,M01,172.31,59.67,1165.74,34.375
2024-07-28 00:00:00,P003,M02,199.74,47.89,1254.71,30.659
2024-07-28 00:00:00,P001,M03,177.33,52.44,1165.01,32.249
2024-07-28 02:00:00,P003,M01,177.07,48.89,1288.69,32.132
2024-07-28 02:00:00,P003,M02,182.32,52.67,1240.38,30.334
2024-07-28 02:00:00,P004,M03,183.07,56.29,1227.43,33.846
2024-07-28 04:00:00,P005,M01,199.97,47.25,1106.74,29.91
2024-07-28 04:00:00,P002,M02,170.76,46.47,1208.69,31.628
2024-07-28 04:00:00,P001,M03,173.06,51.51,1230.91,32.076
2024-07-28 06:00:00,P008,M01,188.5,53.94,1144.65,34.663
2024-07-28 06:00:00,P002,M02,174.79,54.86,1238.22,34.004
2024-07-28 06:00:00,P007,M03,186.42,51.44,1171.12,37.024
2024-07-28 08:00:00,P006,M01,181.96,58.35,1245.74,29.869
2024-07-28 08:00:00,P007,M02,179.49,48.78,1170.73,33.95
2024-07-28 08:00:00,P005,M03,171.01,49.23,1214.65,32.433
2024-07-28 10:00:00,P005,M01,192.11,58.07,1141.22,32.089
2024-07-28 10:00:00,P001,M02,194.33,50.65,1210.27,26.238
2024-07-28 10:00:00,P008,M03,198.38,46.99,1222.44,31.886
2024-07-28 12:00:00,P001,M01,185.97,58.58,1103.72,33.349
2024-07-28 12:00:00,P009,M02,195.52,52.85,1136.04,33.04
2024-07-28 12:00:00,P007,M03,198.0,55.1,1245.79,38.799
2024-07-28 14:00:00,P005,M01,186.02,48.46,1120.9,29.706
2024-07-28 14:00:00,P002,M02,193.93,58.89,1236.33,35.818
2024-07-28 14:00:00,P002,M03,188.73,56.47,1158.72,28.963
2024-07-28 16:00:00,P003,M01,171.63,58.54,1298.77,33.535
2024-07-28 16:00:00,P003,M02,198.47,47.1,1257.07,30.519
2024-07-28 16:00:00,P008,M03,197.59,57.66,1231.95,33.579
2024-07-28 18:00:00,P009,M01,188.46,52.31,1291.12,33.802
2024-07-28 18:00:00,P010,M02,175.75,59.66,1208.65,39.917
2024-07-28 18:00:00,P004,M03,177.53,50.34,1230.59,32.343
2024-07-28 20:00:00,P002,M01,187.9,48.33,1211.58,37.27
2024-07-28 20:00:00,P005,M02,196.12,55.05,1286.37,34.895
2024-07-28 20:00:00,P003,M03,187.37,51.6,1144.16,25.951
2024-07-28 22:00:00,P006,M01,180.0,58.76,1214.16,29.829
2024-07-28 22:00:00,P005,M02,183.06,51.21,1162.66,33.429
2024-07-28 22:00:00,P003,M03,194.07,47.95,1130.77,25.518
2024-07-29 00:00:00,P002,M01,176.93,47.1,1190.94,36.228
2024-07-29 00:00:00,P004,M02,193.1,49.28,1172.64,31.339
2024-07-29 00:00:00,P005,M03,179.69,57.63,1294.64,35.172
2024-07-29 02:00:00,P003,M01,199.59,46.06,1289.54,32.781
2024-07-29 02:00:00,P006,M02,170.35,46.77,1168.13,32.949
2024-07-29 02:00:00,P010,M03,173.35,55.09,1139.72,34.102
2024-07-29 04:00:00,P005,M01,174.08,56.73,1216.36,31.317
2024-07-29 04:00:00,P005,M02,187.37,46.89,1248.33,32.843
2024-07-29 04:00:00,P002,M03,184.89,59.51,1276.91,29.9
2024-07-29 06:00:00,P003,M01,197.58,49.63,1143.68,32.815
2024-07-29 06:00:00,P008,M02,187.67,46.92,1256.78,31.399
2024-07-29 06:00:00,P007,M03,197.21,59.14,1266.27,39.83
2024-07-29 08:00:00,P007,M01,178.91,49.2,1291.67,33.866
2024-07-29 08:00:00,P004,M02,174.84,50.4,1149.88,30.557
2024-07-29 08:00:00,P009,M03,183.23,53.12,1120.33,32.478
2024-07-29 10:00:00,P001,M01,195.56,49.02,1186.2,31.969
2024-07-29 10:00:00,P010,M02,174.29,48.83,1262.36,37.551
2024-07-29 10:00:00,P002,M03,189.86,47.6,1166.64,27.411
2024-07-29 12:00:00,P005,M01,191.67,56.74,1288.05,32.268
2024-07-29 12:00:00,P006,M02,170.77,45.36,1269.01,32.855
2024-07-29 12:00:00,P005,M03,198.47,51.67,1285.32,35.071
2024-07-29 14:00:00,P008,M01,196.61,52.68,1158.06,35.028
2024-07-29 14:00:00,P007,M02,191.35,53.27,1143.73,35.308
2024-07-29 14:00:00,P001,M03,178.27,46.13,1194.42,31.314
2024-07-29 16:00:00,P009,M01,180.37,46.08,1180.42,31.716
2024-07-29 16:00:00,P006,M02,175.4,46.69,1179.41,33.112
2024-07-29 16:00:00,P009,M03,196.14,51.79,1279.57,33.54
2024-07-29 18:00:00,P004,M01,175.97,57.61,1180.8,40.94
2024-07-29 18:00:00,P005,M02,177.95,57.31,1221.29,34.756
2024-07-29 18:00:00,P007,M03,187.94,45.87,1256.98,35.928
2024-07-29 20:00:00,P002,M01,177.59,50.74,1243.86,37.429
2024-07-29 20:00:00,P005,M02,173.75,50.4,1161.36,32.877
2024-07-29 20:00:00,P005,M03,175.59,55.47,1159.24,33.92
2024-07-29 22:00:00,P010,M01,175.77,46.42,1220.81,32.283
2024-07-29 22:00:00,P004,M02,198.46,59.58,1246.64,33.649
2024-07-29 22:00:00,P003,M03,177.29,48.03,1264.61,25.285
2024-07-30 00:00:00,P006,M01,179.13,47.14,1100.02,27.538
2024-07-30 00:00:00,P009,M02,193.06,58.63,1250.28,34.503
2024-07-30 00:00:00,P001,M03,178.27,57.93,1277.38,33.661
2024-07-30 02:00:00,P007,M01,178.58,58.25,1167.33,35.199
2024-07-30 02:00:00,P005,M02,172.07,52.06,1146.88,33.186
2024-07-30 02:00:00,P006,M03,176.58,48.94,1272.3,33.413
2024-07-30 04:00:00,P005,M01,194.89,48.06,1232.4,30.366
2024-07-30 04:00:00,P005,M02,186.01,57.02,1281.7,35.096
2024-07-30 04:00:00,P010,M03,193.78,59.59,1214.1,36.308
2024-07-30 06:00:00,P003,M01,177.14,46.06,1225.99,31.542
2024-07-30 06:00:00,P009,M02,173.78,57.78,1205.05,33.167
2024-07-30 06:00:00,P001,M03,178.07,54.54,1218.58,32.86
2024-07-30 08:00:00,P006,M01,193.69,58.62,1178.06,30.495
2024-07-30 08:00:00,P003,M02,178.58,57.77,1299.79,31.096
2024-07-30 08:00:00,P001,M03,188.36,58.21,1296.06,34.324
2024-07-30 10:00:00,P005,M01,196.39,55.7,1147.61,31.748
2024-07-30 10:00:00,P002,M02,197.29,48.71,1159.62,33.194
2024-07-30 10:00:00,P009,M03,191.15,45.68,1241.92,32.099
2024-07-30 12:00:00,P003,M01,179.72,57.04,1291.82,33.612
2024-07-30 12:00:00,P003,M02,198.25,49.65,1268.28,30.881
2024-07-30 12:00:00,P005,M03,199.65,48.33,1240.87,34.265
2024-07-30 14:00:00,P007,M01,171.65,48.65,1132.46,32.668
2024-07-30 14:00:00,P003,M02,199.93,55.2,1169.83,31.547
2024-07-30 14:00:00,P001,M03,175.12,55.27,1252.53,32.898
2024-07-30 16:00:00,P010,M01,190.07,51.53,1276.01,34.104
2024-07-30 16:00:00,P004,M02,194.34,45.34,1299.61,31.029
2024-07-30 16:00:00,P003,M03,197.73,57.34,1276.43,27.607
2024-07-30 18:00:00,P001,M01,190.04,51.21,1131.33,32.066
2024-07-30 18:00:00,P004,M02,178.5,53.18,1156.99,31.168
2024-07-30 18:00:00,P008,M03,189.87,46.15,1140.51,31.225
2024-07-30 20:00:00,P004,M01,175.68,49.63,1118.76,38.724
2024-07-30 20:00:00,P002,M02,184.99,47.86,1113.95,32.182
2024-07-30 20:00:00,P002,M03,188.17,52.04,1111.37,27.989
2024-07-30 22:00:00,P002,M01,196.79,47.4,1120.46,37.171
2024-07-30 22:00:00,P006,M02,195.54,46.7,1201.03,33.968
2024-07-30 22:00:00,P004,M03,191.74,49.85,1191.93,33.111
2024-07-31 00:00:00,P002,M01,186.41,55.7,1289.01,39.3
2024-07-31 00:00:00,P004,M02,195.97,56.7,1134.12,32.683
2024-07-31 00:00:00,P005,M03,178.28,46.9,1228.62,32.494
2024-07-31 02:00:00,P007,M01,176.59,45.13,1239.03,32.668
2024-07-31 02:00:00,P002,M02,179.53,59.69,1177.55,35.15
2024-07-31 02:00:00,P004,M03,195.01,51.73,1207.49,33.773
2024-07-31 04:00:00,P003,M01,172.77,58.76,1147.88,33.176
2024-07-31 04:00:00,P003,M02,184.04,50.37,1182.88,29.926
2024-07-31 04:00:00,P007,M03,180.07,56.97,1201.75,38.029
2024-07-31 06:00:00,P010,M01,170.96,45.92,1287.85,32.195
2024-07-31 06:00:00,P010,M02,189.75,51.25,1254.94,38.926
2024-07-31 06:00:00,P004,M03,191.61,50.58,1246.09,33.346
2024-07-31 08:00:00,P004,M01,194.43,45.59,1282.46,39.373
2024-07-31 08:00:00,P001,M02,193.05,51.64,1137.69,26.298
2024-07-31 08:00:00,P004,M03,193.1,55.59,1200.54,34.299
2024-07-31 10:00:00,P008,M01,194.53,46.57,1198.32,34.038
2024-07-31 10:00:00,P005,M02,196.44,58.67,1287.27,35.736
2024-07-31 10:00:00,P005,M03,186.6,49.44,1238.97,33.578
2024-07-31 12:00:00,P006,M01,177.51,50.94,1260.45,28.388
2024-07-31 12:00:00,P010,M02,190.54,46.41,1288.5,37.934
2024-07-31 12:00:00,P006,M03,195.13,48.69,1251.21,33.998
2024-07-31 14:00:00,P007,M01,197.88,52.91,1108.32,35.151
2024-07-31 14:00:00,P008,M02,174.92,53.48,1161.21,31.641
2024-07-31 14:00:00,P002,M03,171.25,47.82,1239.06,26.973
2024-07-31 16:00:00,P009,M01,179.27,51.47,1241.01,33.089
2024-07-31 16:00:00,P001,M02,172.49,45.33,1117.03,24.144
2024-07-31 16:00:00,P009,M03,187.0,46.01,1260.79,31.881
2024-07-31 18:00:00,P006,M01,196.07,53.97,1129.0,29.761
2024-07-31 18:00:00,P005,M02,174.68,55.33,1168.62,33.998
2024-07-31 18:00:00,P004,M03,190.31,54.47,1119.49,33.716
2024-07-31 20:00:00,P009,M01,199.95,50.26,1122.14,33.163
2024-07-31 20:00:00,P010,M02,184.16,46.47,1172.82,37.294
2024-07-31 20:00:00,P003,M03,199.6,47.61,1237.5,26.024
2024-07-31 22:00:00,P009,M01,192.35,45.59,1195.58,32.09
2024-07-31 22:00:00,P003,M02,172.47,52.41,1183.94,29.626
2024-07-31 22:00:00,P009,M03,176.08,55.04,1226.09,32.628
2024-08-01 00:00:00,P001,M01,170.41,51.86,1132.9,31.18
2024-08-01 00:00:00,P006,M02,185.49,50.27,1186.6,34.418
2024-08-01 00:00:00,P006,M03,185.66,52.63,1287.91,34.452
2024-08-01 02:00:00,P001,M01,195.83,45.88,1237.43,31.43
2024-08-01 02:00:00,P001,M02,174.07,50.93,1207.36,25.634
2024-08-01 02:00:00,P004,M03,194.06,56.23,1230.21,34.596
2024-08-01 04:00:00,P008,M01,190.1,58.06,1258.63,35.957
2024-08-01 04:00:00,P003,M02,176.36,45.86,1282.11,28.954
2024-08-01 04:00:00,P008,M03,190.76,46.49,1115.37,31.225
2024-08-01 06:00:00,P009,M01,173.1,47.2,1243.05,31.892
2024-08-01 06:00:00,P004,M02,190.03,52.44,1270.96,31.966
2024-08-01 06:00:00,P004,M03,182.75,54.14,1227.01,33.393
2024-08-01 08:00:00,P006,M01,197.77,57.63,1174.66,30.488
2024-08-01 08:00:00,P005,M02,188.68,45.25,1239.13,32.415
2024-08-01 08:00:00,P005,M03,192.65,53.03,1259.03,34.854
2024-08-01 10:00:00,P010,M01,170.81,58.51,1218.52,34.474
2024-08-01 10:00:00,P008,M02,188.34,59.15,1237.76,33.919
2024-08-01 10:00:00,P008,M03,184.64,52.18,1215.42,32.244
2024-08-01 12:00:00,P005,M01,181.87,56.47,1204.41,31.572
2024-08-01 12:00:00,P004,M02,198.49,54.8,1219.95,32.701
2024-08-01 12:00:00,P010,M03,188.64,50.95,1208.34,33.973
2024-08-01 14:00:00,P006,M01,173.79,52.48,1212.57,28.387
2024-08-01 14:00:00,P009,M02,171.34,56.77,1168.6,32.781
2024-08-01 14:00:00,P009,M03,170.37,50.27,1137.36,31.131
2024-08-01 16:00:00,P006,M01,189.96,53.3,1152.9,29.285
2024-08-01 16:00:00,P004,M02,170.55,46.87,1265.3,29.931
2024-08-01 16:00:00,P010,M03,176.32,58.65,1235.14,35.373
2024-08-01 18:00:00,P007,M01,175.46,51.03,1238.47,33.856
2024-08-01 18:00:00,P009,M02,171.41,58.32,1273.19,33.438
2024-08-01 18:00:00,P002,M03,181.51,45.96,1165.08,26.757
2024-08-01 20:00:00,P002,M01,174.63,52.69,1105.63,37.035
2024-08-01 20:00:00,P009,M02,170.5,51.47,1203.14,31.592
2024-08-01 20:00:00,P002,M03,185.64,58.92,1181.66,29.417
2024-08-01 22:00:00,P009,M01,178.2,48.36,1168.37,32.055
2024-08-01 22:00:00,P008,M02,195.74,53.33,1181.65,32.859
2024-08-01 22:00:00,P009,M03,191.41,55.83,1279.22,33.935
2024-08-02 00:00:00,P003,M01,181.37,54.28,1187.78,32.927
2024-08-02 00:00:00,P003,M02,175.86,58.0,1286.32,30.888
2024-08-02 00:00:00,P003,M03,198.62,45.25,1199.0,25.412
2024-08-02 02:00:00,P004,M01,188.44,48.99,1164.41,39.429
2024-08-02 02:00:00,P006,M02,192.05,56.73,1109.18,36.044
2024-08-02 02:00:00,P004,M03,192.41,50.54,1126.8,33.124
2024-08-02 04:00:00,P006,M01,192.1,46.13,1260.74,28.377
2024-08-02 04:00:00,P003,M02,171.62,48.88,1269.47,29.242
2024-08-02 04:00:00,P002,M03,186.89,51.16,1190.77,28.018
2024-08-02 06:00:00,P009,M01,192.41,59.19,1151.22,34.996
2024-08-02 06:00:00,P006,M02,197.83,52.82,1231.87,35.596
2024-08-02 06:00:00,P001,M03,187.81,45.42,1141.13,31.515
2024-08-02 08:00:00,P003,M01,173.82,50.98,1274.89,32.322
2024-08-02 08:00:00,P001,M02,178.85,46.37,1182.34,24.796
2024-08-02 08:00:00,P010,M03,185.82,53.76,1217.87,34.52
2024-08-02 10:00:00,P003,M01,198.03,47.08,1248.88,32.799
2024-08-02 10:00:00,P006,M02,194.15,49.16,1298.45,34.701
2024-08-02 10:00:00,P009,M03,177.69,48.98,1234.76,31.665
2024-08-02 12:00:00,P003,M01,173.01,53.74,1223.53,32.569
2024-08-02 12:00:00,P003,M02,191.77,46.65,1188.97,29.816
2024-08-02 12:00:00,P005,M03,197.34,59.26,1153.94,36.219
2024-08-02 14:00:00,P003,M01,183.9,57.07,1248.12,33.704
2024-08-02 14:00:00,P006,M02,195.13,50.27,1237.92,34.926
2024-08-02 14:00:00,P001,M03,173.64,53.81,1259.93,32.621
2024-08-02 16:00:00,P009,M01,172.97,49.75,1113.13,31.94
2024-08-02 16:00:00,P004,M02,180.8,55.56,1169.33,31.796
2024-08-02 16:00:00,P010,M03,185.31,52.86,1281.53,34.379
2024-08-02 18:00:00,P001,M01,187.74,48.55,1128.44,31.33
2024-08-02 18:00:00,P009,M02,197.59,59.97,1112.45,34.643
2024-08-02 18:00:00,P007,M03,170.57,49.59,1269.66,35.882
2024-08-02 20:00:00,P009,M01,178.45,55.86,1289.54,34.195
2024-08-02 20:00:00,P004,M02,183.56,57.86,1163.63,32.357
2024-08-02 20:00:00,P005,M03,183.25,51.25,1280.72,33.934
2024-08-02 22:00:00,P005,M01,190.93,56.61,1290.73,32.193
2024-08-02 22:00:00,P010,M02,197.1,59.63,1169.66,40.97
2024-08-02 22:00:00,P005,M03,174.26,46.08,1108.95,31.613
2024-08-03 00:00:00,P007,M01,185.2,50.83,1184.46,34.176
2024-08-03 00:00:00,P002,M02,193.72,49.54,1126.87,33.05
2024-08-03 00:00:00,P002,M03,199.29,51.26,1243.01,28.767
2024-08-03 02:00:00,P001,M01,182.17,55.09,1226.32,32.695
2024-08-03 02:00:00,P010,M02,188.55,51.0,1198.28,38.627
2024-08-03 02:00:00,P008,M03,194.08,48.77,1155.38,31.877
2024-08-03 04:00:00,P001,M01,189.12,47.83,1149.08,31.319
